LAT,LONG,OBJECTID,PROVINCE,DISTRICT,SECTOR,CELL,VILLAGE,NAME,TYPE,SOURCE,CAPTURE
-2.696416667,29.568888889,2604,SOUTH,NYARUGURU,KIBEHO,Kibeho,Mubuga,Groupe scolaire Ndago,Secondary,Ministry of education,2015
-2.569083333,29.509527778,2605,SOUTH,NYARUGURU,RURAMBA,Giseke,Matyazo,Groupe Scolaire Matyazo,Secondary,Ministry of education,2015
-2.560611112,29.537583333,2606,SOUTH,NYARUGURU,RURAMBA,Ruramba,Ruramba,Groupe Scolaire Ruramba,Secondary,Ministry of education,2015
-2.759138889,29.615583333,2607,SOUTH,NYARUGURU,NYAGISOZI,Nyagisozi,Uwimfizi,Groupe Scolaire Mwoya,Secondary,Ministry of education,2015
-2.80775,29.502444444,2608,SOUTH,NYARUGURU,BUSANZE,Kirarangombe,Masiga,Groupe scolaire Masiga,Secondary,Ministry of education,2015
-2.784527777,29.532861111,2609,SOUTH,NYARUGURU,BUSANZE,Runyombyi,Shwima,Groupe scolaire Runyombyi II,Secondary,Ministry of education,2015
-2.783833333,29.528055555,2610,SOUTH,NYARUGURU,BUSANZE,Runyombyi,Ryabusagara,Groupe scolaire Runyombyi,Secondary,Ministry of education,2015
-2.785972222,29.515972222,2611,SOUTH,NYARUGURU,BUSANZE,Runyombyi,Musebeya,Groupe scolaire Musebeya,Secondary,Ministry of education,2015
-2.694222222,29.729333333,2612,SOUTH,NYARUGURU,NGERA,Nyamirama,Nyamirama,Groupe Scolaire Liba,Secondary,Ministry of education,2015
-2.719166667,29.709972222,2613,SOUTH,NYARUGURU,NGERA,Murama,Nyarugano,Groupe Scolaire Murama,Secondary,Ministry of education,2015
-2.742805555,29.613055555,2614,SOUTH,NYARUGURU,CYAHINDA,CYAHINDA,KINYAGA,G.S.ST.LAURENT,Secondary,Ministry of education,2015
-2.772222222,29.590138889,2615,SOUTH,NYARUGURU,CYAHINDA,MUHAMBARA,KUBITIRO,G.S.MUHAMBARA,Secondary,Ministry of education,2015
-2.711888889,29.578,2616,SOUTH,NYARUGURU,CYAHINDA,COKO,GITARA,G.S.COKO,Secondary,Ministry of education,2015
-2.713694445,29.539305556,2617,SOUTH,NYARUGURU,MUNINI,NGARURIRA,GISIZI,G.S.MUNINI,Secondary,Ministry of education,2015
-2.747611111,29.558138888,2618,SOUTH,NYARUGURU,MUNINI,NYARURE,KAMANA,G.S.KAMANA,Secondary,Ministry of education,2015
-2.641777778,29.622305556,2619,SOUTH,NYARUGURU,RUSENGE,RARANZIGE,KARANBI,G.S.RUNYINYA,Secondary,Ministry of education,2015
-2.705611111,29.640277778,2620,SOUTH,NYARUGURU,RUSENGE,BUNGE,JALI,G.S.BUMGE,Secondary,Ministry of education,2015
-2.671638889,29.619916667,2621,SOUTH,NYARUGURU,RUSENGE,MARIBA,MIKO,G.S.RASANIRO,Secondary,Ministry of education,2015
-2.746611111,29.469194444,2622,SOUTH,NYARUGURU,RUHERU,KABERE,RUSENYI,G.S.RUHERU,Secondary,Ministry of education,2015
-2.756694445,29.443361111,2623,SOUTH,NYARUGURU,RUHERU,RUYENZI,ZIRAMBI,G.S.ZIRAMBI,Secondary,Ministry of education,2015
-2.6895,29.493305555,2624,SOUTH,NYARUGURU,MUGANZA,MUGANZA,NYABIRONDO,G.S.MUGANZA,Secondary,Ministry of education,2015
-2.664305556,29.462055555,2625,SOUTH,NYARUGURU,MUGANZA,UWAKIZA,MUKONGORO,G.S.SEKERA,Secondary,Ministry of education,2015
-2.72375,29.444277778,2626,SOUTH,NYARUGURU,NYABIMATA,MISHUNGERO,MUYIRA,G.S.MUYIRA,Secondary,Ministry of education,2015
-2.689194445,29.441694445,2627,SOUTH,NYARUGURU,NYABIMATA,NYBIMATA,RWERERE,G.S.NYABIMATA,Secondary,Ministry of education,2015
-2.741888889,29.656555555,2628,SOUTH,NYARUGURU,NGOMA,kiyonza,AKAGANO,G.S.KIYONZA,Secondary,Ministry of education,2015
-2.736972222,29.655472222,2629,SOUTH,NYARUGURU,NGOMA,KIBANGU,KIREHE,G.S.KIBANGU,Secondary,Ministry of education,2015
-2.781916667,29.679472223,2630,SOUTH,NYARUGURU,NGOMA,FUGI,NTEKO,G.S.FUGI,Secondary,Ministry of education,2015
-2.615583333,29.469055555,2631,SOUTH,NYARUGURU,KIVU,Rugerero,Rugerero,Groupe scolaire Rugerero,Secondary,Ministry of education,2015
-1.666888889,29.284888889,2632,WEST,RUBAVU,RUBAVU,MURARA,GASAYO,C.S RUBAVU I,Primary,Ministry of education,2015
-1.659305556,29.264611111,2633,WEST,RUBAVU,RUBAVU,BUHAZA,GABIRO,C.S BUHAZA,Primary,Ministry of education,2015
-1.663916667,29.315694445,2634,WEST,RUBAVU,RUBAVU,BURINDA,BUBAJI,C.S MURAMBI,Primary,Ministry of education,2015
-1.696166667,29.345111111,2635,WEST,RUBAVU,NYAKIRIBA,KANYERURWE,KIYOVU,C.S MAHOKO,Primary,Ministry of education,2015
-1.599861111,29.329027777,2636,WEST,RUBAVU,BUSASAMANA,KAGESHI,GASENYI,KAGESHI,Primary,Ministry of education,2015
-1.584444445,29.329361111,2637,WEST,RUBAVU,BUSASAMANA,KAGESHI,RWAMIGEGA,RWAMIGEGA,Primary,Ministry of education,2015
-1.583055555,29.345222222,2638,WEST,RUBAVU,BUSASAMANA,GACURABWENGE,KAMUYENZI,MUNANIRA,Primary,Ministry of education,2015
-1.546472222,29.353333333,2639,WEST,RUBAVU,BUSASAMANA,RUSURA,KINOGO,KINOGO,Primary,Ministry of education,2015
-1.613805556,29.334888889,2640,WEST,RUBAVU,BUSASAMANA,MAKORO,KIDADI,MAKORO,Primary,Ministry of education,2015
-1.690472223,29.246444444,2641,WEST,RUBAVU,GISENYI,BUGOYI,AMATABA,LE BON BERGER,Primary,Ministry of education,2015
-1.693638889,29.262361111,2642,WEST,RUBAVU,GISENYI,NENGO,UBUCURUZI,C.S GACUBA IIC,Primary,Ministry of education,2015
-1.697333334,29.255916666,2643,WEST,RUBAVU,GISENYI,NENGO,NYABURANGA,APEFE MWEYA,Primary,Ministry of education,2015
-1.699777777,29.2585,2644,WEST,RUBAVU,GISENYI,NENGO,NYABURANGA,C.S GISENYI,Primary,Ministry of education,2015
-1.695388889,29.255277778,2645,WEST,RUBAVU,GISENYI,NENGO,URUBYIRUKO,CSF(COMPLEXE SCOLAIRE DE LA FRATERNITE),Primary,Ministry of education,2015
-1.676861111,29.254472222,2646,WEST,RUBAVU,GISENYI,NENGO,URUBYIRUKO,C.S UMUBANO III,Primary,Ministry of education,2015
-1.687277778,29.248694444,2647,WEST,RUBAVU,GISENYI,KIVUMU,UBUTABAZI,LA PROMISE SCHOOL,Primary,Ministry of education,2015
-1.689194444,29.25275,2648,WEST,RUBAVU,GISENYI,KIVUMU,UBUKERARUGENDO,EPEGI,Primary,Ministry of education,2015
-1.684388889,29.259972222,2649,WEST,RUBAVU,GISENYI,UMUGANDA,UMUCYO,C.S GACUBA IIB,Primary,Ministry of education,2015
-1.671472223,29.25425,2650,WEST,RUBAVU,GISENYI,MBUGANGARI,UBUREZI,C.S UMUBANO II,Primary,Ministry of education,2015
-1.688305556,29.259805555,2651,WEST,RUBAVU,GISENYI,KIVUMU,UMURAVA,C.S KIVUMU(CENTRE SCOLAIRE KIVUMU),Primary,Ministry of education,2015
-1.675083334,29.264444444,2652,WEST,RUBAVU,GISENYI,UMUGANDA,MUHATO,C.S UBUMWE(CENTRE SCOLAIRE UBUMWE),Primary,Ministry of education,2015
-1.675361111,29.255277778,2653,WEST,RUBAVU,GISENYI,UMUGANDA,MUHATO,C.S UMUBANO IV,Primary,Ministry of education,2015
-1.699361111,29.352583334,2654,WEST,RUBAVU,KANAMA,MAHOKO,KARA,GS KANAMA ADVENTISTE,Primary,Ministry of education,2015
-1.711444444,29.391361111,2655,WEST,RUBAVU,KANAMA,KARAMBO,NDONGOSHORI,NDONGOSHORI,Primary,Ministry of education,2015
-1.723916667,29.367361111,2656,WEST,RUBAVU,KANAMA,MUSABIKE,KAGANO,C.S MUSABIKE,Primary,Ministry of education,2015
-1.69875,29.375305556,2657,WEST,RUBAVU,KANAMA,KAMUHOZA,BAMBIRO,CS NYANSHUNDURA,Primary,Ministry of education,2015
-1.719805556,29.398111111,2658,WEST,RUBAVU,KANAMA,NKOMANE,RWANZUKI,C.S RWANZUKI,Primary,Ministry of education,2015
-1.6925,29.3935,2659,WEST,RUBAVU,KANAMA,YUNGWE,RUGOGWE,YUNGWE,Primary,Ministry of education,2015
-1.538805555,29.368138889,2660,WEST,RUBAVU,BUGESHI,MUTOVU,RINDIRO,C.S BUGESHI,Primary,Ministry of education,2015
-1.571138889,29.378916667,2661,WEST,RUBAVU,BUGESHI,KABUMBA,GASHAKA,C.S KABUMBA,Primary,Ministry of education,2015
-1.528888889,29.386722222,2662,WEST,RUBAVU,BUGESHI,BURINGO,GAHIRA,C.S BURINGO,Primary,Ministry of education,2015
-1.596194445,29.38575,2663,WEST,RUBAVU,MUDENDE,KANYUNDO,GAHANIKA,C.S KANYUNDO,Primary,Ministry of education,2015
-1.578916667,29.394833334,2664,WEST,RUBAVU,MUDENDE,BIHUNGWE,BUNYOVE,C.S BIHUNGWE,Primary,Ministry of education,2015
-1.619111112,29.380083333,2665,WEST,RUBAVU,MUDENDE,NDORANYI,NYABISHONGO,C.S MUDENDE,Primary,Ministry of education,2015
-1.637972222,29.293805556,2666,WEST,RUBAVU,CYANZARWE,BUSIGARI,BUGU,C.S BUSIGARI,Primary,Ministry of education,2015
-1.631333334,29.340166667,2667,WEST,RUBAVU,CYANZARWE,RWANZEKUMA,MUNABA,C.S RWANZEKUMA,Primary,Ministry of education,2015
-1.640555555,29.3115,2668,WEST,RUBAVU,CYANZARWE,KINYANZOVU,MUHORORO,C.S KINYANZOVU,Primary,Ministry of education,2015
-1.631222222,29.346305555,2669,WEST,RUBAVU,CYANZARWE,RWANZEKUMA,KABIRIZI,C.S MUKINGO,Primary,Ministry of education,2015
-1.7295,29.328972222,2670,WEST,RUBAVU,NYUNDO,KAVOMO,SHONYI,EP KAMUGARURA,Primary,Ministry of education,2015
-1.741027778,29.363527778,2671,WEST,RUBAVU,NYUNDO,KIGARAMA,MWALI,EP KIGARAMA,Primary,Ministry of education,2015
-1.693388889,29.302277778,2672,WEST,RUBAVU,NYUNDO,TERIMBERE,RAMBURA,EP RUSAMAZA,Primary,Ministry of education,2015
-1.703555555,29.328055556,2673,WEST,RUBAVU,NYUNDO,NYUNDO,KIYOVE,C.S KAYANZA,Primary,Ministry of education,2015
-1.704694444,29.274,2674,WEST,RUBAVU,RUGERERO,RWAZA,KIROJI,CENTRE SCOLAIRE KIROJI,Primary,Ministry of education,2015
-1.694583333,29.289166667,2675,WEST,RUBAVU,RUGERERO,KABIRIZI,RUHANGIRO,CENTRE SCOLAIRE KABIRIZI,Primary,Ministry of education,2015
-1.692527778,29.304611111,2676,WEST,RUBAVU,RUGERERO,RUGERERO,NYARUREMBO,CENTRE SCOLAIRE RUBAVU II,Primary,Ministry of education,2015
-1.673305555,29.321305555,2677,WEST,RUBAVU,RUGERERO,BASA,NYARUHENGERI,CENTRE SCOLAIRE BASA,Primary,Ministry of education,2015
-1.646111111,29.371805556,2678,WEST,RUBAVU,KANZENZE,KIREREMA,RUSHASHO,E.P KIREREMA,Primary,Ministry of education,2015
-1.632444444,29.410888889,2679,WEST,RUBAVU,KANZENZE,KANYIRABIGOGO,KABANA,G.S KANZENZE,Primary,Ministry of education,2015
-1.698305555,29.351305556,2680,WEST,RUBAVU,KANAMA,MAHOKO,KARA,MOON LIGHT,Primary,Ministry of education,2015
-1.719222222,29.29825,2681,WEST,RUBAVU,NYAMYUMBA,KINIGI,NYABISUSA,GS KINIGI,Primary,Ministry of education,2015
-1.7405,29.278666667,2682,WEST,RUBAVU,NYAMYUMBA,KIRAGA,RAMBO,EP RAMBO,Primary,Ministry of education,2015
-1.718638889,29.268638889,2683,WEST,RUBAVU,NYAMYUMBA,RUBONA,TAGAZA,EP RUBONA,Primary,Ministry of education,2015
-1.687111111,29.261083334,2684,WEST,RUBAVU,GISENYI,UMUGANDA,UMUCYO,TTC GACUBA II,Secondary,Ministry of education,2015
-1.671305556,29.263333333,2685,WEST,RUBAVU,RUBAVU,BYAHI,ISANGANO,ST MARRY DOMINIC MAZZARELLO/SECONDARY,Secondary,Ministry of education,2015
-1.66025,29.264972223,2686,WEST,RUBAVU,RUBAVU,BAHAZA,GABIRO,LYCEE DE GISENYI,Secondary,Ministry of education,2015
-1.608166666,29.353944445,2687,WEST,RUBAVU,BUSASAMANA,GIHONGA,MARUMBA,G.S BUSASAMANA I,Secondary,Ministry of education,2015
-1.688638889,29.249027777,2688,WEST,RUBAVU,GISENYI,BUGOYI,AMATABA,ETENI(ECOLE TECHNIQUE NAZAREEN INTERNATI0ONAL),Secondary,Ministry of education,2015
-1.700111111,29.261416667,2689,WEST,RUBAVU,GISENYI,NENGO,GIKARANI,ECOLE DES SCIENCES DE GISENYI,Secondary,Ministry of education,2015
-1.696861111,29.262361111,2690,WEST,RUBAVU,GISENYI,NENGO,GIKARANI,ETAG(ECOLE TECHNIQUE AUTOMOBILE DE GISENYI),Secondary,Ministry of education,2015
-1.691888889,29.258305555,2691,WEST,RUBAVU,GISENYI,BUGOYI,NYAKABUNGO,ESIG(ECOLE SECONDAIRE ISLAMIQUE DE GISENYI),Secondary,Ministry of education,2015
-1.695277778,29.255305556,2692,WEST,RUBAVU,GISENYI,NENGO,URUBYIRUKO,CSF(COMPLEXE SCOLAIRE DE LA FRATERNITE),Secondary,Ministry of education,2015
-1.687944444,29.248583334,2693,WEST,RUBAVU,GISENYI,KIVUMU,UBUTABAZI,ESTG(ECOLE SECONDAIRE TECHNIQUE DE GISENYI,Secondary,Ministry of education,2015
-1.673361111,29.263361111,2694,WEST,RUBAVU,GISENYI,UMUGANDA,MUHATO,ESBF,Secondary,Ministry of education,2015
-1.677305555,29.261722222,2695,WEST,RUBAVU,GISENYI,UMUGANDA,IHURIRO,COLLEGE NAZAREEN DE GISENYI,Secondary,Ministry of education,2015
-1.671666666,29.262277778,2696,WEST,RUBAVU,GISENYI,UMUGANDA,MUHATO,G.S MUHATO,Secondary,Ministry of education,2015
-1.683444444,29.263305556,2697,WEST,RUBAVU,GISENYI,UMUGANDA,UMUCYO,C.B GACUBA II(COLLEGE BAPTISTE GACUBA II),Secondary,Ministry of education,2015
-1.688861111,29.2595,2698,WEST,RUBAVU,GISENYI,KIVUMU,UMURAVA,GASS(GISENYI ADVENTISTE SECONDARY SCHOOL),Secondary,Ministry of education,2015
-1.699638889,29.348472222,2699,WEST,RUBAVU,KANAMA,MAHOKO,BIKUKA,APEFOC,Secondary,Ministry of education,2015
-1.557277778,29.363138889,2700,WEST,RUBAVU,BUGESHI,RUSIZA,KITAGABWA,COLLEGE METHODISTE UNI DE MUTURA/BIHE,Secondary,Ministry of education,2015
-1.587,29.365555556,2701,WEST,RUBAVU,MUDENDE,RWANYAKAYAGA,NANGURUBIBI,G.S MUGONGO,Secondary,Ministry of education,2015
-1.705305555,29.328527778,2702,WEST,RUBAVU,NYUNDO,NYUNDO,KAYANZA,G.S NOTRE DAME D'AFRIQUE/NYUNDO,Secondary,Ministry of education,2015
-1.704583333,29.330944445,2703,WEST,RUBAVU,NYUNDO,NYUNDO,KAYANZA,ST.PIE X.(PETIT SEMINAIRE NYUNDO),Secondary,Ministry of education,2015
-1.704916667,29.323722222,2704,WEST,RUBAVU,NYUNDO,NYUNDO,KIYOVE,ECOLE D'ART,Secondary,Ministry of education,2015
-1.6875,29.286138889,2705,WEST,RUBAVU,RUGERERO,GISA,SHWEMU,COLLEGE DE GISENYI,Secondary,Ministry of education,2015
-1.704388889,29.290944444,2706,WEST,RUBAVU,RUGERERO,KABIRIZI,NKAMA,GROUPE SCOLAIRE NKAMA,Secondary,Ministry of education,2015
-1.687888889,29.288916667,2707,WEST,RUBAVU,RUGERERO,GISA,SHWEMU,GROUPE SCOLAIRE SHWEMU,Secondary,Ministry of education,2015
-1.687472223,29.292416666,2708,WEST,RUBAVU,RUGERERO,GISA,SHWEMU,VOCATIONAL TRAINING CENTER OF RUGERERO,Secondary,Ministry of education,2015
-1.642972222,29.383277777,2709,WEST,RUBAVU,KANZENZE,NYAMIKONGI,KABARI,G.S DE MUTURA,Secondary,Ministry of education,2015
-1.651972223,29.382027778,2710,WEST,RUBAVU,KANZENZE,NYAMIRANGO,KABARI,G.S NYAMIRANGO,Secondary,Ministry of education,2015
-1.633638889,29.376944445,2711,WEST,RUBAVU,KANZENZE,NYAMIKONGI,NYAMIKONGI,G.S KANZENZE,Secondary,Ministry of education,2015
-1.655527778,29.276305555,2712,WEST,RUBAVU,RUBAVU,GIKOMBE,KITARIMWA,G.S KANEMBWE,Secondary,Ministry of education,2015
-1.657361111,29.366472223,2713,WEST,RUBAVU,NYAKIRIBA,NYARUSHAMBA,BAZIRETE,G.S MUTURA II,Secondary,Ministry of education,2015
-1.683027778,29.353722222,2714,WEST,RUBAVU,NYAKIRIBA,GIKOMBE,KITARIMWE,G.S NYAKIRIBA,Secondary,Ministry of education,2015
-1.604694445,29.353666667,2715,WEST,RUBAVU,BUSASAMANA,GIHONGA,MARUMBA,BUSASAMANA,Secondary,Ministry of education,2015
-1.565027778,29.350388889,2716,WEST,RUBAVU,BUSASAMANA,NYACYONGA,NYARUREMBO,BUHENGERI,Secondary,Ministry of education,2015
-1.696194444,29.259277778,2717,WEST,RUBAVU,GISENYI,NENGO,NYABURANGA,G.S AMAHORO,Secondary,Ministry of education,2015
-1.685777778,29.263361111,2718,WEST,RUBAVU,GISENYI,UMUGANDA,UMUCYO,G.S GACUBA II A,Secondary,Ministry of education,2015
-1.681944445,29.253638889,2719,WEST,RUBAVU,GISENYI,MBUGANGARI,UMUBANO,G.S UMUBANO I,Secondary,Ministry of education,2015
-1.699777778,29.349083333,2720,WEST,RUBAVU,KANAMA,MAHOKO,BIKUKA,GS KANAMA CATHOLIQUE,Secondary,Ministry of education,2015
-1.723611111,29.377777778,2721,WEST,RUBAVU,KANAMA,RUSONGATI,GIHURIZO,G.S RUSONGATI,Secondary,Ministry of education,2015
-1.557527778,29.364972222,2722,WEST,RUBAVU,BUGESHI,RUSIZA,BIHE,G.S BIHE,Secondary,Ministry of education,2015
-1.524222222,29.360305556,2723,WEST,RUBAVU,BUGESHI,HEHU,BERESHI,G.S MUTOVU,Secondary,Ministry of education,2015
-1.642916667,29.333611111,2724,WEST,RUBAVU,CYANZARWE,CYANZARWE,GASENYI,G.S RWANZEKUMA,Secondary,Ministry of education,2015
-1.643027778,29.355361111,2725,WEST,RUBAVU,CYANZARWE,GORA,GORA,G.S GORA,Secondary,Ministry of education,2015
-1.618194444,29.321444444,2726,WEST,RUBAVU,CYANZARWE,RYABIZIGE,KAVUMU,G.S RYABIZIGE,Secondary,Ministry of education,2015
-1.724388889,29.340333333,2727,WEST,RUBAVU,NYUNDO,MUKUNDO,BUSOGO,G.S MUKUNDO,Secondary,Ministry of education,2015
-1.702583334,29.324722222,2728,WEST,RUBAVU,NYUNDO,TERIMBERE,KEYA,G.S SANZARE,Secondary,Ministry of education,2015
-1.757333333,29.287555555,2729,WEST,RUBAVU,NYAMYUMBA,BUSORO,KIGURI,GS BUSORO,Secondary,Ministry of education,2015
-1.7255,29.282361111,2730,WEST,RUBAVU,NYAMYUMBA,MUNANIRA,CYEYA,GS BWITEREKE,Secondary,Ministry of education,2015
-1.701777778,29.264638889,2731,SOUTH,RUHANGO,BYIMANA,KAMUSENYI,RUGERERO,G.S BYIMANA,Secondary,Ministry of education,2015
-1.674638889,29.339333333,2732,WEST,RUBAVU,NYAKIRIBA,NYARUSHAMBA,KIVUMU,C.S RUVUZANANGA,Primary,Ministry of education,2015
-2.223055555,29.579777778,2733,SOUTH,RUHANGO,KABAGALI,RWESERO,RWESERO,E.P RWESERO,Primary,Ministry of education,2015
-2.117583333,29.69975,2734,SOUTH,RUHANGO,BYIMANA,MPANDA,BISIKA,BISIKA,Primary,Ministry of education,2015
-2.166611111,29.688111111,2735,SOUTH,RUHANGO,MWENDO,GAFUNZO,NYAMIGINA,G.S MWENDO,Primary,Ministry of education,2015
-2.172527778,29.844944445,2736,SOUTH,RUHANGO,MBUYE,MWENDO,IPATE,E.P MWENDO,Primary,Ministry of education,2015
-2.129777778,29.863222222,2737,SOUTH,RUHANGO,MBUYE,KABUGA,KABUGA,E.P KABUGA,Primary,Ministry of education,2015
-2.143666666,29.83425,2738,SOUTH,RUHANGO,MBUYE,GISANGA,GISHARI,E.P GISHARI,Primary,Ministry of education,2015
-2.128805556,29.818777778,2739,SOUTH,RUHANGO,MBUYE,GISANGA,NYARUGENGE,E.P GISANGA,Primary,Ministry of education,2015
-2.138888889,29.794444445,2740,SOUTH,RUHANGO,MBUYE,CYANZA,NYAMIKONI,E.P CYANZA,Primary,Ministry of education,2015
-2.257694444,29.787277778,2741,SOUTH,RUHANGO,RUHANGO,RWOGA,BUGARAMA,E.P RUHANGO ADVANTISTE,Primary,Ministry of education,2015
-2.183194444,29.769833334,2742,SOUTH,RUHANGO,RUHANGO,BUHORO,KABEZA,E.P NTENTO,Primary,Ministry of education,2015
-2.203361111,29.763138889,2743,SOUTH,RUHANGO,RUHANGO,BUNYOGOMBE,NYABIBUGU,E.P NYUNDO,Primary,Ministry of education,2015
-2.243083334,29.817,2744,SOUTH,RUHANGO,RUHANGO,MUSAMO,RYANYIRANDA,E.P MUSAMO,Primary,Ministry of education,2015
-2.234222222,29.825083333,2745,SOUTH,RUHANGO,RUHANGO,GIKOMA,RUREMBO,E.P GIKOMA GOVT,Primary,Ministry of education,2015
-2.189638889,29.627777777,2746,SOUTH,RUHANGO,KINIHIRA,GITINDA,NYAGATOVU,E.P NYAGATOVU,Primary,Ministry of education,2015
-2.216861111,29.663388889,2747,SOUTH,RUHANGO,KINIHIRA,NYAKOGO,BWERAMANA,E.P KABUGA,Primary,Ministry of education,2015
-2.204416667,29.920916667,2748,SOUTH,RUHANGO,KINAZI,KINAZI,NYABINYENGA,E.P KINAZI,Primary,Ministry of education,2015
-2.21675,29.926361111,2749,SOUTH,RUHANGO,KINAZI,KINAZI,MPEMBA,E.P MPEMBA,Primary,Ministry of education,2015
-2.246527778,29.8755,2750,SOUTH,RUHANGO,NTONGWE,NYARURAMA,RUBURAJWIRI,E.P NYARURAMA CATH.,Primary,Ministry of education,2015
-2.268583333,29.889027778,2751,SOUTH,RUHANGO,NTONGWE,GAKO,NYAMAHWA,GIKOMA UEBR,Primary,Ministry of education,2015
-2.154138889,29.737638889,2752,SOUTH,RUHANGO,BYIMANA,KAMUSENYI,RUGERERO,IRERERO,Pre-Primary,Ministry of education,2015
-2.155055556,29.713472222,2753,SOUTH,RUHANGO,BYIMANA,NYAKABUYE,KIZIBAZIBA,KIZIBAZIBA,Pre-Primary,Ministry of education,2015
-2.147583333,29.701111111,2754,SOUTH,RUHANGO,MWENDO,SARUHESHYI,RUGASARI,ECCD RAGASARI,Pre-Primary,Ministry of education,2015
-2.257222222,29.795166667,2755,SOUTH,RUHANGO,RUHANGO,RWOGA,BIHOME,E.M ANGEL'S GARDEN,Pre-Primary,Ministry of education,2015
-2.244527777,29.821277778,2756,SOUTH,RUHANGO,RUHANGO,MUSAMO,RYANYIRANDA,E.M HOPE,Pre-Primary,Ministry of education,2015
-2.189416666,29.627638889,2757,SOUTH,RUHANGO,KINIHIRA,GITINDA,NYAGATOVU,E.M NYAGATOVU,Pre-Primary,Ministry of education,2015
-2.216527778,29.663833334,2758,SOUTH,RUHANGO,KINIHIRA,NYAKOGO,BWERAMANA,MATERNELLE,Pre-Primary,Ministry of education,2015
-2.169416667,29.661361111,2759,SOUTH,RUHANGO,KINIHIRA,MUYUNZWE,NYARUBUMBIRO,E.M MUYUNZWE,Pre-Primary,Ministry of education,2015
-2.252027778,29.677194444,2760,SOUTH,RUHANGO,BWERAMANA,BUHANDA,BUGUFI,E.P JOMA,Primary,Ministry of education,2015
-2.206555555,29.701833333,2761,SOUTH,RUHANGO,BWERAMANA,RWINYANA,RWINYANA,E.P NYARUBUYE,Primary,Ministry of education,2015
-2.24325,29.690666666,2762,SOUTH,RUHANGO,BWERAMANA,MURAMA,KARAMBO,E.P MORNING STAR,Primary,Ministry of education,2015
-2.234527778,29.685083333,2763,SOUTH,RUHANGO,BWERAMANA,MURAMA,KARAMBO,E.P GITWE,Primary,Ministry of education,2015
-2.224944444,29.713027778,2764,SOUTH,RUHANGO,BWERAMANA,RUBONA,KABEGA,G.S RUBONA,Primary,Ministry of education,2015
-2.201833334,29.733722223,2765,SOUTH,RUHANGO,BWERAMANA,RWINYANA,RWINYANA,G.S RWINYANA,Primary,Ministry of education,2015
-2.233166667,29.746555555,2766,SOUTH,RUHANGO,BWERAMANA,GITISI,NYAMARABA,E.P GITISI CATHOLIQUE,Primary,Ministry of education,2015
-2.245861111,29.619777778,2767,SOUTH,RUHANGO,KABAGALI,REMERA,MUHORORO,E.P RUHARE,Primary,Ministry of education,2015
-2.224083334,29.649305555,2768,SOUTH,RUHANGO,KABAGALI,KARAMBI,KASHYAMBA,APPEKA TURERE NEZA,Primary,Ministry of education,2015
-2.214305555,29.639666666,2769,SOUTH,RUHANGO,KABAGALI,RWOGA,KINYINYA,E.P KANYINYA,Primary,Ministry of education,2015
-2.223694444,29.616444444,2770,SOUTH,RUHANGO,KABAGALI,BIHEMBE,KIRWA,E.P NZUKI,Primary,Ministry of education,2015
-2.127361111,29.689138889,2771,SOUTH,RUHANGO,MWENDO,KIGARAMA,GITARAGA-KIVUMU,E.P GISEKE,Primary,Ministry of education,2015
-2.204638889,29.831,2772,SOUTH,RUHANGO,RUHANGO,TAMBINE,NYUNDO,E.P TAMBWE,Primary,Ministry of education,2015
-2.237138888,29.781777778,2773,SOUTH,RUHANGO,RUHANGO,NYAMAGANA,NGURUKIZI,E.P RUHANGO ADEPR,Primary,Ministry of education,2015
-2.179083333,29.924138889,2774,SOUTH,RUHANGO,KINAZI,KINAZI,RUHUHA,E.P KARAMA,Primary,Ministry of education,2015
-2.198277777,29.883444445,2775,SOUTH,RUHANGO,KINAZI,RUBONA,GASHIKE,E.P GASHIKE,Primary,Ministry of education,2015
-2.170611111,29.873527778,2776,SOUTH,RUHANGO,KINAZI,RUBONA,GAKO,E.P GAKO,Primary,Ministry of education,2015
-2.207888889,29.936583334,2777,SOUTH,RUHANGO,KINAZI,RUTABO,MARCHE COMMUN,E.P RUTABO A,Primary,Ministry of education,2015
-2.195194444,29.906305555,2778,SOUTH,RUHANGO,KINAZI,BURIMA,MIRAMBI,LA FRATERNITE,Primary,Ministry of education,2015
-2.18775,29.855222222,2779,SOUTH,RUHANGO,NTONGWE,KAYENZI,NTUNGAMO,E.P NTUNGAMO,Primary,Ministry of education,2015
-2.239,29.869444444,2780,SOUTH,RUHANGO,NTONGWE,NYARURAMA,RWINTAMA,E.P NYARURAMA ADV.,Primary,Ministry of education,2015
-2.269583333,29.84175,2781,SOUTH,RUHANGO,NTONGWE,KAREBA,RUKO,E.P KAREBA,Primary,Ministry of education,2015
-2.218055555,29.883638889,2782,SOUTH,RUHANGO,NTONGWE,NYAKABUNGO,KIGABIRO,E.P NYAKABINGO,Primary,Ministry of education,2015
-2.241083333,29.688083334,2783,SOUTH,RUHANGO,BWERAMANA,MURAMA,KARAMBO,CAG,Secondary,Ministry of education,2015
-2.244166666,29.686305555,2784,SOUTH,RUHANGO,BWERAMANA,MURAMA,KARAMBO,ESAPAG,Secondary,Ministry of education,2015
-2.253472222,29.69125,2785,SOUTH,RUHANGO,BWERAMANA,MURAMA,RUSORORO,E.S MURAMA,Secondary,Ministry of education,2015
